date,ticker,open_p,entry,stop,target,exit_price,gross_pct,net_pnl,outcome,portfolio
2022-04-18,DLEKG.TA,57831.24793137687,57946.9104,57715.1228,58642.2734,57715.1228,-0.4,-169.96,stop,102837.74
2022-04-18,ILCO.TA,208814.2150390625,209231.8435,208394.9161,211742.6256,208394.9161,-0.4,-169.68,stop,102668.05
2022-04-18,HARL.TA,4121.589016844993,4129.8322,4113.3129,4179.3902,4113.3129,-0.4,-169.4,stop,102498.65
2022-04-26,DLEKG.TA,54311.51550853416,54420.1385,54202.458,55073.1802,54202.458,-0.4,-169.12,stop,102329.53
2022-04-26,SKBN.TA,1948.7581787109375,1952.6557,1944.8451,1976.0876,1976.0876,1.2,322.34,target,102651.87
2022-04-26,AMOT.TA,2567.239551009419,2572.374,2562.0845,2603.2425,2562.0845,-0.4,-169.38,stop,102482.49
2022-04-26,HARL.TA,4161.555435180664,4169.8785,4153.199,4219.9171,4156.5596,-0.319,-144.32,eod,102338.17
2022-04-27,DLEKG.TA,54989.54243477638,55099.5215,54879.1234,55760.7158,54879.1234,-0.4,-168.86,stop,102169.32
2022-04-27,AMOT.TA,2570.2363812575327,2575.3769,2565.0753,2606.2814,2565.0753,-0.4,-168.58,stop,102000.74
2022-04-28,TSEM.TA,16080.0,16112.16,16047.7114,16305.5059,16047.7114,-0.4,-168.3,stop,101832.43
2022-04-28,AMOT.TA,2577.228663600602,2582.3831,2572.0536,2613.3717,2572.0536,-0.4,-168.02,stop,101664.41
2022-04-28,DLEKG.TA,54640.55819044144,54749.8393,54530.8399,55406.8374,54530.8399,-0.4,-167.75,stop,101496.66
2022-04-28,PHOE.TA,4188.894241123588,4197.272,4180.4829,4247.6393,4247.6393,1.2,319.71,target,101816.38
2022-07-20,MZTF.TA,12318.807812813,12343.4454,12294.0716,12491.5668,12294.0716,-0.4,-168.0,stop,101648.38
2022-07-20,POLI.TA,3138.1086795922556,3144.3849,3131.8074,3182.1175,3182.1175,1.2,320.19,target,101968.57
2022-07-20,BEZQ.TA,549.6433556142837,550.7426,548.5397,557.3516,557.3516,1.2,321.2,target,102289.78
2022-07-21,CAMT.TA,10099.566815350507,10119.7659,10079.2869,10241.2031,10241.2031,1.2,322.21,target,102611.99
2022-07-21,NVMI.TA,34730.0,34799.46,34660.2622,35217.0535,35217.0535,1.2,323.23,target,102935.22
2022-07-21,FIBI.TA,14148.24161044034,14176.5381,14119.8319,14346.6566,14119.8319,-0.4,-169.84,stop,102765.37
2022-07-21,BEZQ.TA,561.7224087992988,562.8459,560.5945,569.6,569.6,1.2,323.71,target,103089.08
2022-07-25,BEZQ.TA,573.0027323741963,574.1487,571.8521,581.0385,571.8521,-0.4,-170.1,stop,102918.99
2022-07-25,DSCT.TA,1986.31513671875,1990.2878,1982.3266,2014.1712,1982.3266,-0.4,-169.82,stop,102749.17
2022-07-25,POLI.TA,3242.978446113275,3249.4644,3236.4665,3288.458,3236.4665,-0.4,-169.54,stop,102579.63
2022-07-25,SPEN.TA,2945.4992828062122,2951.3903,2939.5847,2986.807,2986.807,1.2,323.13,target,102902.76
2022-07-26,RSEL.TA,472.41450209500334,473.3593,471.4659,479.0396,479.0396,1.2,324.14,target,103226.9
2022-07-26,CAMT.TA,9800.57954552813,9820.1807,9780.9,9938.0229,9780.9,-0.4,-170.32,stop,103056.58
2022-07-26,BEZQ.TA,575.0990451777559,576.2492,573.9442,583.1642,573.9442,-0.4,-170.04,stop,102886.54
2022-07-26,ICL.TA,3289.570820977798,3296.15,3282.9654,3335.7038,3282.9654,-0.4,-169.76,stop,102716.77
2022-07-27,CAMT.TA,9819.578457658721,9839.2176,9799.8607,9957.2882,9799.8607,-0.4,-169.48,stop,102547.29
2022-07-27,ILCO.TA,164948.04460346902,165277.9407,164616.8289,167261.276,164616.8289,-0.4,-169.2,stop,102378.09
2022-07-27,ICL.TA,3383.387566935088,3390.1543,3376.5937,3430.8362,3376.5937,-0.4,-168.92,stop,102209.16
2022-07-27,ENLT.TA,7390.0,7404.78,7375.1609,7493.6374,7375.1609,-0.4,-168.65,stop,102040.52
2022-07-28,TEVA.TA,3150.0,3156.3,3143.6748,3194.1756,3194.1756,1.2,321.43,target,102361.95
2022-07-28,BEZQ.TA,575.9975914742354,577.1496,574.841,584.0754,574.841,-0.4,-168.9,stop,102193.05
2022-07-28,CAMT.TA,9899.575339632082,9919.3745,9879.697,10038.407,9879.697,-0.4,-168.62,stop,102024.43
2022-07-28,ELCO.TA,23006.40922715054,23052.422,22960.2124,23329.0511,23329.0511,1.2,321.38,target,102345.81
2022-08-01,ENLT.TA,7960.0,7975.92,7944.0163,8071.631,7944.0163,-0.4,-168.87,stop,102176.94
2022-08-01,SPEN.TA,3079.4764178240744,3085.6354,3073.2928,3122.663,3122.663,1.2,321.86,target,102498.79
2022-08-01,TEVA.TA,3200.0,3206.4,3193.5744,3244.8768,3193.5744,-0.4,-169.12,stop,102329.67
2022-08-01,NVMI.TA,35750.0,35821.5,35678.214,36251.358,35678.214,-0.4,-168.84,stop,102160.83
2022-08-02,RSEL.TA,526.9124146336944,527.9662,525.8544,534.3018,525.8544,-0.4,-168.57,stop,101992.26
2022-08-02,BEZQ.TA,574.7995093916405,575.9491,573.6453,582.8605,573.6453,-0.4,-168.29,stop,101823.98
2022-08-02,NICE.TA,73000.0,73146.0,72853.416,74023.752,72853.416,-0.4,-168.01,stop,101655.97
2022-08-03,DLEKG.TA,50612.30705818965,50713.5317,50510.6775,51322.0941,51322.0941,1.2,320.22,target,101976.18
2022-08-03,FIBI.TA,13988.487137037286,14016.4641,13960.3983,14184.6617,13960.3983,-0.4,-168.26,stop,101807.92
2022-08-03,SPEN.TA,2979.493696644442,2985.4527,2973.5109,3021.2781,2973.5109,-0.4,-167.98,stop,101639.94
2022-08-03,MZTF.TA,12179.048805489447,12203.4069,12154.5933,12349.8478,12154.5933,-0.4,-167.71,stop,101472.23
2022-08-04,AMOT.TA,2267.5618658377234,2272.097,2263.0086,2299.3622,2263.5662,-0.375,-159.96,eod,101312.27
2022-08-04,FIBI.TA,13978.504119522271,14006.4611,13950.4353,14174.5387,13950.4353,-0.4,-167.17,stop,101145.11
2022-08-04,SKBN.TA,1551.399658203125,1554.5025,1548.2844,1573.1565,1573.1565,1.2,318.61,target,101463.72
2022-08-04,LUMI.TA,3197.1845745089013,3203.5789,3190.7646,3242.0219,3242.0219,1.2,319.61,target,101783.33
2022-08-08,TEVA.TA,3585.0,3592.17,3577.8013,3635.276,3635.276,1.2,320.62,target,102103.94
2022-08-08,BEZQ.TA,591.071278613524,592.2534,589.8844,599.3605,589.8844,-0.4,-168.47,stop,101935.47
2022-08-08,CAMT.TA,10209.562071078431,10229.9812,10189.0613,10352.741,10189.0613,-0.4,-168.19,stop,101767.28
2022-08-08,DLEKG.TA,50213.48374887297,50313.9107,50112.6551,50917.6776,50112.6551,-0.4,-167.92,stop,101599.36
2022-08-09,HARL.TA,3671.960798694241,3679.3047,3664.5875,3723.4564,3723.4564,1.2,320.04,target,101919.4
2022-08-09,ALHE.TA,5006.967124299464,5016.9811,4996.9131,5077.1848,5077.1848,1.2,321.05,target,102240.45
2022-08-09,DSCT.TA,1922.369219331526,1926.214,1918.5091,1949.3285,1918.5091,-0.4,-168.7,stop,102071.75
2022-08-10,TEVA.TA,3683.0,3690.366,3675.6045,3734.6504,3675.6045,-0.4,-168.42,stop,101903.33
2022-08-10,AMOT.TA,2386.4339738527165,2391.2068,2381.642,2419.9013,2419.9013,1.2,321.0,target,102224.33
2022-08-10,ISCN.TA,1446.5915519995037,1449.4847,1443.6868,1466.8786,1466.8786,1.2,322.01,target,102546.33
2022-08-10,AZRG.TA,27757.32980038075,27812.8445,27701.5931,28146.5986,28146.5986,1.2,323.02,target,102869.35
2022-08-11,AMOT.TA,2506.3051696513953,2511.3178,2501.2725,2541.4536,2541.4536,1.2,324.04,target,103193.39
2022-08-11,ALHE.TA,5434.537335113066,5445.4064,5423.6248,5510.7513,5510.7513,1.2,325.06,target,103518.45
2022-08-11,PHOE.TA,3921.284423765541,3929.127,3913.4105,3976.2765,3913.4105,-0.4,-170.81,stop,103347.65
2022-08-11,FIBI.TA,14577.58360441553,14606.7388,14548.3118,14782.0196,14548.3118,-0.4,-170.52,stop,103177.12
2022-08-15,SPEN.TA,3254.4469407675924,3260.9558,3247.912,3300.0873,3300.0873,1.2,325.01,target,103502.13
2022-08-15,POLI.TA,3322.879647549716,3329.5254,3316.2073,3369.4797,3369.4797,1.2,326.03,target,103828.16
2022-08-15,ALHE.TA,5562.407909192825,5573.5327,5551.2386,5640.4151,5551.2386,-0.4,-171.32,stop,103656.85
2022-08-15,FIBI.TA,14757.304519332627,14786.8191,14727.6719,14964.261,14727.6719,-0.4,-171.03,stop,103485.81
2022-08-16,SPEN.TA,3311.437208828604,3318.0601,3304.7878,3357.8768,3304.7878,-0.4,-170.75,stop,103315.06
2022-08-16,MGDL.TA,570.46814676036,571.6091,569.3226,578.4684,569.3226,-0.4,-170.47,stop,103144.59
2022-08-16,POLI.TA,3359.833939134424,3366.5536,3353.0874,3406.9523,3406.9523,1.2,324.91,target,103469.5
2022-08-16,MZTF.TA,12947.72716601858,12973.6226,12921.7281,13129.3061,13129.3061,1.2,325.93,target,103795.43
2022-08-17,FIBI.TA,14847.16641796875,14876.8608,14817.3533,15055.3831,15055.3831,1.2,326.96,target,104122.38
2022-08-17,DSCT.TA,2063.249626935163,2067.3761,2059.1066,2092.1846,2059.1066,-0.4,-171.8,stop,103950.58
2022-08-17,SPEN.TA,3297.439593635397,3304.0345,3290.8183,3343.6829,3290.8183,-0.4,-171.52,stop,103779.06
2022-08-17,MZTF.TA,13237.227169296117,13263.7016,13210.6468,13422.866,13422.866,1.2,326.9,target,104105.96
2022-08-18,FIBI.TA,14976.967121335505,15006.9211,14946.8934,15187.0041,15187.0041,1.2,327.93,target,104433.9
2022-08-18,MGDL.TA,577.8677772573782,579.0235,576.7074,585.9718,582.9675,0.681,166.41,eod,104600.31
2022-08-18,ENLT.TA,8210.0,8226.42,8193.5143,8325.137,8325.137,1.2,329.49,target,104929.8
2022-08-18,BEZQ.TA,577.7943952623122,578.95,576.6342,585.8974,576.6342,-0.4,-173.13,stop,104756.66
2022-08-22,DLEKG.TA,55817.12260872938,55928.7569,55705.0418,56599.9019,56599.9019,1.2,329.98,target,105086.65
2022-08-22,TEVA.TA,3342.0,3348.684,3335.2893,3388.8682,3335.2893,-0.4,-173.39,stop,104913.25
2022-08-23,DLEKG.TA,57621.86350497642,57737.1072,57506.1588,58429.9525,58429.9525,1.2,330.48,target,105243.73
2022-08-23,FIBI.TA,15166.675638648956,15197.009,15136.221,15379.3731,15379.3731,1.2,331.52,target,105575.25
2022-08-23,BEZQ.TA,585.9801635742188,587.1521,584.8035,594.1979,584.8035,-0.4,-174.2,stop,105401.05
2022-08-23,ISCN.TA,1392.6067888914233,1395.392,1389.8104,1412.1367,1389.8104,-0.4,-173.91,stop,105227.14
2022-08-24,DLEKG.TA,59626.014134064884,59745.2662,59506.2851,60462.2094,59506.2851,-0.4,-173.62,stop,105053.51
2022-08-24,ENLT.TA,8390.0,8406.78,8373.1529,8507.6614,8373.1529,-0.4,-173.34,stop,104880.17
2022-08-24,ALHE.TA,5332.639394924017,5343.3047,5321.9315,5407.4243,5407.4243,1.2,330.37,target,105210.55
2022-08-24,BEZQ.TA,585.9801560341289,587.1521,584.8035,594.1979,584.8035,-0.4,-173.6,stop,105036.95
2022-08-25,POLI.TA,3561.8885308097647,3569.0123,3554.7363,3611.8405,3554.7363,-0.4,-173.31,stop,104863.64
2022-08-25,MZTF.TA,14097.013552643533,14125.2076,14068.7067,14294.7101,14068.7067,-0.4,-173.03,stop,104690.61
2022-08-25,PHOE.TA,4069.068922573265,4077.2071,4060.8982,4126.1335,4060.8982,-0.4,-172.74,stop,104517.87
2022-08-25,LUMI.TA,3632.800979775952,3640.0666,3625.5063,3683.7474,3625.5063,-0.4,-172.45,stop,104345.42
2022-08-29,BEZQ.TA,585.2813380658151,586.4519,584.1061,593.4893,584.1061,-0.4,-172.17,stop,104173.25
2022-08-30,DLEKG.TA,60323.978066161086,60444.626,60202.8475,61169.9615,60202.8475,-0.4,-171.89,stop,104001.36
2022-08-30,ENLT.TA,8149.0,8165.298,8132.6368,8263.2816,8263.2816,1.2,327.6,target,104328.97
2022-08-30,MZTF.TA,13577.857712028825,13605.0134,13550.5934,13768.2736,13550.5934,-0.4,-172.14,stop,104156.82
2022-08-30,DSCT.TA,2079.2361900806427,2083.3947,2075.0611,2108.3954,2075.0611,-0.4,-171.86,stop,103984.96
2022-08-31,SPEN.TA,3178.4599507554044,3184.8169,3172.0776,3223.0347,3172.0776,-0.4,-171.58,stop,103813.39
2022-08-31,ALHE.TA,5325.957869983156,5336.6098,5315.2633,5400.6491,5400.6491,1.2,327.01,target,104140.4
2022-08-31,HARL.TA,3800.8541138980263,3808.4558,3793.222,3854.1573,3793.222,-0.4,-171.83,stop,103968.57
2022-09-05,DLEKG.TA,59626.01689313822,59745.2689,59506.2879,60462.2122,60462.2122,1.2,327.5,target,104296.07
2022-09-05,FIBI.TA,15857.368624167722,15889.0834,15825.527,16079.7524,15825.527,-0.4,-172.09,stop,104123.98
2022-09-05,MZTF.TA,13807.4833984375,13835.0984,13779.758,14001.1195,13779.758,-0.4,-171.8,stop,103952.18
2022-09-05,POLI.TA,3486.9753425035046,3493.9493,3479.9735,3535.8767,3479.9735,-0.4,-171.52,stop,103780.66
2022-09-06,DSCT.TA,2037.271881633072,2041.3464,2033.181,2065.8426,2033.181,-0.4,-171.24,stop,103609.42
2022-09-08,FIBI.TA,15587.751821361564,15618.9273,15556.4516,15806.3545,15556.4516,-0.4,-170.96,stop,103438.46
2022-09-08,BEZQ.TA,601.552963429063,602.7561,600.345,609.9891,600.345,-0.4,-170.67,stop,103267.79
2022-09-12,DLEKG.TA,60323.970271830396,60444.6182,60202.8397,61169.9536,60202.8397,-0.4,-170.39,stop,103097.4
2022-09-12,MZTF.TA,13677.696996471412,13705.0524,13650.2322,13869.513,13650.2322,-0.4,-170.11,stop,102927.29
2022-09-13,FIBI.TA,15817.424092934436,15849.0589,15785.6627,16039.2476,15785.6627,-0.4,-169.83,stop,102757.46
2022-09-13,DLEKG.TA,59815.46729731747,59935.0982,59695.3578,60654.3194,59695.3578,-0.4,-169.55,stop,102587.91
2023-01-16,ISCN.TA,960.2287744728916,962.1492,958.3006,973.695,958.3006,-0.4,-167.06,stop,101080.82
2023-01-16,CAMT.TA,8524.633811850097,8541.6831,8507.5163,8644.1833,8507.5163,-0.4,-166.78,stop,100914.04
2023-01-16,POLI.TA,3307.588979947365,3314.2042,3300.9473,3353.9746,3300.9473,-0.4,-166.51,stop,100747.53
2023-01-16,AMOT.TA,2177.658154564182,2182.0135,2173.2854,2208.1976,2173.2854,-0.4,-166.23,stop,100581.29
2023-01-17,ENLT.TA,7480.0,7494.96,7464.9802,7584.8995,7464.9802,-0.4,-165.96,stop,100415.33
2023-01-17,AZRG.TA,23889.094389591184,23936.8726,23841.1251,24224.115,23841.1251,-0.4,-165.69,stop,100249.65
2023-01-17,FIBI.TA,14421.660063178871,14450.5034,14392.7014,14623.9094,14392.7014,-0.4,-165.41,stop,100084.24
2023-01-17,ILCO.TA,128109.64286359563,128365.8621,127852.3987,129906.2525,129906.2525,1.2,315.27,target,100399.5
2023-01-18,CAMT.TA,8749.624294250782,8767.1235,8732.055,8872.329,8872.329,1.2,316.26,target,100715.76
2023-01-18,MGDL.TA,469.1738459410542,470.1122,468.2317,475.7535,468.2317,-0.4,-166.18,stop,100549.58
2023-01-18,ISCN.TA,964.2277224458222,966.1562,962.2916,977.7501,977.7501,1.2,316.73,target,100866.31
2023-01-18,HARL.TA,3358.728038945768,3365.4455,3351.9837,3405.8308,3405.8308,1.2,317.73,target,101184.04
2023-02-02,NVMI.TA,32640.0,32705.28,32574.4589,33097.7434,33097.7434,1.2,318.73,target,101502.77
2023-02-02,CAMT.TA,9269.602201329153,9288.1414,9250.9888,9399.5991,9399.5991,1.2,319.73,target,101822.5
2023-02-02,NICE.TA,73890.0,74037.78,73741.6289,74926.2334,74926.2334,1.2,320.74,target,102143.24
2023-02-02,HARL.TA,3463.6571772339403,3470.5845,3456.7022,3512.2315,3456.7022,-0.4,-168.54,stop,101974.71
2023-05-02,ISCN.TA,744.9800859817163,746.47,743.4842,755.4277,743.4842,-0.4,-168.26,stop,101806.45
2023-05-02,ALHE.TA,2890.9883247835087,2896.7703,2885.1832,2931.5315,2885.1832,-0.4,-167.98,stop,101638.47
2023-05-03,ESLT.TA,69987.35395311142,70127.3287,69846.8193,70968.8566,69846.8193,-0.4,-167.7,stop,101470.77
2023-05-03,AMOT.TA,1969.8818599067718,1973.8216,1965.9263,1997.5075,1965.9263,-0.4,-167.43,stop,101303.34
2023-05-03,TSEM.TA,16270.0,16302.54,16237.3298,16498.1705,16237.3298,-0.4,-167.15,stop,101136.19
2023-05-03,MZTF.TA,11893.211696326434,11916.9981,11869.3301,12060.0021,12060.0021,1.2,318.58,target,101454.77
2023-05-04,SPEN.TA,2557.7565340704296,2562.872,2552.6206,2593.6265,2593.6265,1.2,319.58,target,101774.35
2023-05-04,ENLT.TA,6250.0,6262.5,6237.45,6337.65,6337.65,1.2,320.59,target,102094.94
2023-05-04,MGDL.TA,411.0770635254034,411.8992,410.2516,416.842,416.842,1.2,321.6,target,102416.54
2023-05-04,ALHE.TA,2991.917710209878,2997.9015,2985.9099,3033.8764,2985.9099,-0.4,-168.99,stop,102247.55
2023-05-08,ESLT.TA,70887.31929892655,71029.0939,70744.9776,71881.4431,70744.9776,-0.4,-168.71,stop,102078.84
2023-05-08,MZTF.TA,12162.83089384191,12187.1566,12138.4079,12333.4024,12138.4079,-0.4,-168.43,stop,101910.41
2023-05-08,SKBN.TA,877.0,878.754,875.239,889.299,889.299,1.2,321.02,target,102231.43
2023-05-08,ELCO.TA,13804.287676040132,13831.8963,13776.5687,13997.879,13776.5687,-0.4,-168.68,stop,102062.75
2023-05-09,RSEL.TA,474.71023001787813,475.6597,473.757,481.3676,481.3676,1.2,321.5,target,102384.25
2023-05-10,ESLT.TA,70497.32607952155,70638.3207,70355.7674,71485.9806,71485.9806,1.2,322.51,target,102706.76
2023-05-10,AMOT.TA,1942.9107418871731,1946.7966,1939.0094,1970.1581,1939.0094,-0.4,-169.47,stop,102537.29
2023-05-10,BEZQ.TA,514.2834354303426,515.312,513.2508,521.4957,513.2508,-0.4,-169.19,stop,102368.1
2023-05-11,DSCT.TA,1893.5514131061773,1897.3385,1889.7492,1920.1066,1920.1066,1.2,322.46,target,102690.56
2023-05-11,SKBN.TA,900.0,901.8,898.1928,912.6216,898.1928,-0.4,-169.44,stop,102521.12
2023-05-11,PHOE.TA,3918.062381947962,3925.8985,3910.1949,3973.0093,3973.0093,1.2,322.94,target,102844.07
2023-05-11,ISCN.TA,800.8711361566674,802.4729,799.263,812.1026,812.1026,1.2,323.96,target,103168.02
2023-05-15,SPEN.TA,2699.7430275031293,2705.1425,2694.3219,2737.6042,2694.3219,-0.4,-170.23,stop,102997.8
2023-05-15,ENLT.TA,6629.0,6642.258,6615.689,6721.9651,6721.9651,1.2,324.44,target,103322.24
2023-05-15,SKBN.TA,919.0999755859375,920.9382,917.2544,931.9894,931.9894,1.2,325.47,target,103647.71
2023-05-15,ESLT.TA,70887.32043776372,71029.0951,70744.9787,71881.4442,70744.9787,-0.4,-171.02,stop,103476.69
2023-05-16,FIBI.TA,13835.089639897742,13862.7598,13807.3088,14029.1129,14029.1129,1.2,325.95,target,103802.64
2023-05-16,DLEKG.TA,39912.055228960395,39991.8793,39831.9118,40471.7819,40471.7819,1.2,326.98,target,104129.62
2023-05-17,DSCT.TA,1956.503146701389,1960.4162,1952.5745,1983.9411,1952.5745,-0.4,-171.81,stop,103957.8
2023-05-17,FIBI.TA,14354.530490524261,14383.2396,14325.7066,14555.8384,14555.8384,1.2,327.47,target,104285.27
2023-05-17,ENLT.TA,6829.0,6842.658,6815.2874,6924.7699,6924.7699,1.2,328.5,target,104613.77
2023-05-17,POLI.TA,3244.653642632145,3251.1429,3238.1384,3290.1567,3238.1384,-0.4,-172.61,stop,104441.16
2023-05-18,FIBI.TA,14973.863051702067,15003.8108,14943.7955,15183.8565,14943.7955,-0.4,-172.33,stop,104268.83
2023-05-18,MZTF.TA,13221.336964831804,13247.7796,13194.7885,13406.753,13194.7885,-0.4,-172.04,stop,104096.78
2023-05-18,ESLT.TA,74347.18222712891,74495.8766,74197.8931,75389.8271,75389.8271,1.2,327.9,target,104424.69
2023-05-18,DSCT.TA,1988.4787842424485,1992.4557,1984.4859,2016.3652,1984.4859,-0.4,-172.3,stop,104252.39
2023-05-24,NVMI.TA,36950.0,37023.9,36875.8044,37468.1868,36875.8044,-0.4,-172.02,stop,104080.37
2023-05-24,SPEN.TA,2752.7379490541607,2758.2434,2747.2105,2791.3423,2747.2105,-0.4,-171.73,stop,103908.64
2023-05-24,ESLT.TA,72897.23628467394,73043.0308,72750.8586,73919.5471,72750.8586,-0.4,-171.45,stop,103737.19
2023-05-24,PHOE.TA,3915.066199482791,3922.8963,3907.2047,3969.9711,3969.9711,1.2,326.77,target,104063.96
2023-05-29,NVMI.TA,41100.0,41182.2,41017.4712,41676.3864,41017.4712,-0.4,-171.71,stop,103892.26
2023-05-29,ESLT.TA,74297.18965243413,74445.784,74148.0009,75339.1334,74148.0009,-0.4,-171.42,stop,103720.83
2023-05-29,DSCT.TA,1896.5491650858626,1900.3423,1892.7409,1923.1464,1892.7409,-0.4,-171.14,stop,103549.69
2023-05-29,ENLT.TA,6759.0,6772.518,6745.4279,6853.7882,6745.4279,-0.4,-170.86,stop,103378.84
2023-05-30,ESLT.TA,75147.1554778343,75297.4498,74996.26,76201.0192,76201.0192,1.2,325.64,target,103704.48
2023-06-05,NVMI.TA,41760.0,41843.52,41676.1459,42345.6422,41676.1459,-0.4,-171.11,stop,103533.37
2023-06-05,FIBI.TA,14486.601194616867,14515.5744,14457.5121,14689.7613,14586.5088,0.489,105.19,eod,103638.56
2023-06-05,DLEKG.TA,42895.48245159059,42981.2734,42809.3483,43497.0487,43284.625,0.706,172.8,eod,103811.36
2023-06-05,ESLT.TA,73897.2055074215,74044.9999,73748.8199,74933.5399,73748.8199,-0.4,-171.29,stop,103640.07
2023-06-06,NVMI.TA,41880.0,41963.76,41795.905,42467.3251,41795.905,-0.4,-171.01,stop,103469.07
2023-06-07,FIBI.TA,14726.38063305844,14755.8334,14696.8101,14932.9034,14932.9034,1.2,325.93,target,103794.99
2023-06-07,ISCN.TA,795.1721230131097,796.7625,793.5754,806.3236,806.3236,1.2,326.95,target,104121.95
2023-06-07,MZTF.TA,12463.958973735409,12488.8869,12438.9313,12638.7535,12638.7535,1.2,327.98,target,104449.93
2023-06-07,DLEKG.TA,42426.51294642857,42511.366,42341.3205,43021.5024,43021.5024,1.2,329.02,target,104778.95
2023-06-08,MGDL.TA,435.4757053830208,436.3467,434.6013,441.5828,434.6013,-0.4,-172.89,stop,104606.06
2023-06-08,DLEKG.TA,43603.91430118559,43691.1221,43516.3576,44215.4156,43516.3576,-0.4,-172.6,stop,104433.46
2023-06-08,AMOT.TA,1957.8945806324175,1961.8104,1953.9631,1985.3521,1953.9631,-0.4,-172.32,stop,104261.15
2023-06-08,SPEN.TA,2663.746508094165,2669.074,2658.3977,2701.1029,2658.3977,-0.4,-172.03,stop,104089.12
2023-06-12,FIBI.TA,14886.233619582916,14916.0061,14856.3421,15094.9982,14856.3421,-0.4,-171.75,stop,103917.37
2023-06-12,MZTF.TA,13033.225850993887,13059.2923,13007.0551,13216.0038,13216.0038,1.2,327.34,target,104244.71
2023-06-12,ESLT.TA,75477.14213949947,75628.0964,75325.584,76535.6336,75325.584,-0.4,-172.0,stop,104072.71
2023-06-12,DSCT.TA,1937.5176033507832,1941.3926,1933.6271,1964.6894,1933.6271,-0.4,-171.72,stop,103900.99
2023-06-13,ENLT.TA,7285.0,7299.57,7270.3717,7387.1648,7270.3717,-0.4,-171.44,stop,103729.55
2023-06-13,ALHE.TA,3076.1981978127546,3082.3506,3070.0212,3119.3388,3070.0212,-0.4,-171.15,stop,103558.4
2023-06-13,FIBI.TA,14996.13101006312,15026.1233,14966.0188,15206.4368,14966.0188,-0.4,-170.87,stop,103387.53
2023-06-13,AMOT.TA,1987.8624732147007,1991.8382,1983.8708,2015.7403,2015.7403,1.2,325.67,target,103713.2
2023-06-14,CAMT.TA,11889.489687007615,11913.2687,11865.6156,12056.2279,11865.6156,-0.4,-171.13,stop,103542.07
2023-06-14,NVMI.TA,42500.0,42585.0,42414.66,43096.02,42414.66,-0.4,-170.84,stop,103371.23
2023-06-14,NICE.TA,82100.0,82264.2,81935.1432,83251.3704,81935.1432,-0.4,-170.56,stop,103200.66
2023-06-14,FIBI.TA,15086.048843918463,15116.2209,15055.7561,15297.6156,15055.7561,-0.4,-170.28,stop,103030.38
2023-06-15,MGDL.TA,453.87468102402846,454.7824,452.9633,460.2398,460.2398,1.2,324.55,target,103354.93
2023-06-15,AMOT.TA,2007.8409643602465,2011.8566,2003.8092,2035.9989,2035.9989,1.2,325.57,target,103680.5
2023-06-15,ISCN.TA,868.2603577566143,869.9969,866.5169,880.4368,880.4368,1.2,326.59,target,104007.09
2023-06-19,ALHE.TA,3118.1737942913383,3124.4101,3111.9125,3161.9031,3161.9031,1.2,327.62,target,104334.71
2023-06-19,ISCN.TA,898.8554097423693,900.6531,897.0505,911.461,911.461,1.2,328.65,target,104663.37
2023-06-19,DLEKG.TA,44313.16385097022,44401.7902,44224.183,44934.6117,44224.183,-0.4,-172.69,stop,104490.67
2023-06-21,AZRG.TA,22629.668534722223,22674.9279,22584.2282,22947.027,22584.2282,-0.4,-172.41,stop,104318.26
2023-06-21,ISCN.TA,900.0552769534542,901.8554,898.248,912.6777,898.248,-0.4,-172.13,stop,104146.14
2023-06-21,DLEKG.TA,45440.953943914974,45531.8359,45349.7085,46078.2179,45750.3477,0.48,103.08,eod,104249.21
2023-06-21,RSEL.TA,522.7202065519436,523.7656,521.6706,530.0508,530.0508,1.2,328.39,target,104577.6
2023-06-28,CAMT.TA,11989.485715597144,12013.4647,11965.4108,12157.6263,12157.6263,1.2,329.42,target,104907.02
2023-06-29,CAMT.TA,12599.459747314453,12624.6587,12574.16,12776.1546,12776.1546,1.2,330.46,target,105237.47
2023-07-03,CAMT.TA,13269.43020038168,13295.9691,13242.7852,13455.5207,13242.7852,-0.4,-173.64,stop,105063.83
2023-07-03,NVMI.TA,43500.0,43587.0,43412.652,44110.044,43412.652,-0.4,-173.36,stop,104890.48
2023-07-03,ESLT.TA,78817.02268202728,78974.6567,78658.7581,79922.3526,78658.7581,-0.4,-173.07,stop,104717.41
2023-07-03,TEVA.TA,2815.0,2820.63,2809.3475,2854.4776,2809.3475,-0.4,-172.78,stop,104544.62
2023-07-10,TEVA.TA,2929.0,2934.858,2923.1186,2970.0763,2923.1186,-0.4,-172.5,stop,104372.13
2023-07-12,SKBN.TA,954.2000122070312,956.1084,952.284,967.5817,952.284,-0.4,-172.21,stop,104199.91
2023-07-12,MGDL.TA,466.97395304335265,467.9079,466.0363,473.5228,466.0363,-0.4,-171.93,stop,104027.98
2023-07-12,MZTF.TA,12713.637375764527,12739.0647,12688.1084,12891.9334,12891.9334,1.2,327.69,target,104355.67
2023-07-12,ICL.TA,2075.9410697010076,2080.093,2071.7726,2105.0541,2105.0541,1.2,328.72,target,104684.39
2023-07-13,SKBN.TA,962.7000122070312,964.6254,960.7669,976.2009,960.7669,-0.4,-172.73,stop,104511.66
